"k","signal_mode","beta","method","weighted_power","n_nonmissing","total_weight"
8,"abundance",0.2,"GUniFrac",0.0925654067854622,800,190.202452324782
8,"abundance",0.2,"aitchison",0.0492460975089607,800,190.202452324782
8,"abundance",0.2,"bray",0.0686413844003075,800,190.202452324782
8,"abundance",0.2,"euclidean",0.0730949671710468,800,190.202452324782
8,"abundance",0.2,"jaccard",0.0756512957048378,800,190.202452324782
8,"abundance",0.2,"unifrac_unweighted",0.0366295335843559,800,190.202452324782
8,"abundance",0.2,"unifrac_weighted_phyloseq",0.0852390016842359,800,190.202452324782
8,"abundance",0.25,"GLaD_0.5_unweighted",0.057112686415643,800,190.202452324782
8,"abundance",0.25,"GLaD_0.5_weighted",0.15360321048422,800,190.202452324782
8,"abundance",0.25,"GLaD_1_unweighted",0.0499105007882082,800,190.202452324782
8,"abundance",0.25,"GLaD_1_weighted",0.183088238804081,800,190.202452324782
8,"abundance",0.25,"GUniFrac",0.148844026978004,800,190.202452324782
8,"abundance",0.25,"aitchison",0.0654216308639846,800,190.202452324782
8,"abundance",0.25,"bray",0.128797769888626,800,190.202452324782
8,"abundance",0.25,"euclidean",0.079132671022158,800,190.202452324782
8,"abundance",0.25,"jaccard",0.112924957867178,800,190.202452324782
8,"abundance",0.25,"unifrac_unweighted",0.038676837752591,800,190.202452324782
8,"abundance",0.25,"unifrac_weighted_phyloseq",0.156405872703968,800,190.202452324782
8,"abundance",0.3,"GLaD_0.5_unweighted",0.0447608790257795,800,190.202452324782
8,"abundance",0.3,"GLaD_0.5_weighted",0.170022822460376,800,190.202452324782
8,"abundance",0.3,"GLaD_1_unweighted",0.0664427716600135,800,190.202452324782
8,"abundance",0.3,"GLaD_1_weighted",0.191229713154745,800,190.202452324782
8,"abundance",0.3,"GUniFrac",0.165321148747531,800,190.202452324782
8,"abundance",0.3,"aitchison",0.0518467995925707,800,190.202452324782
8,"abundance",0.3,"bray",0.123006248794019,800,190.202452324782
8,"abundance",0.3,"euclidean",0.102600209136865,800,190.202452324782
8,"abundance",0.3,"jaccard",0.117803899169153,800,190.202452324782
8,"abundance",0.3,"unifrac_unweighted",0.0464602317325595,800,190.202452324782
8,"abundance",0.3,"unifrac_weighted_phyloseq",0.20363290949553,800,190.202452324782
8,"abundance",0.35,"GLaD_0.5_unweighted",0.0545848874508077,800,190.202452324782
8,"abundance",0.35,"GLaD_0.5_weighted",0.221224850416154,800,190.202452324782
8,"abundance",0.35,"GLaD_1_unweighted",0.0498847177342456,800,190.202452324782
8,"abundance",0.35,"GLaD_1_weighted",0.239765752757725,800,190.202452324782
8,"abundance",0.35,"GUniFrac",0.204065491239074,800,190.202452324782
8,"abundance",0.35,"aitchison",0.0582667777684956,800,190.202452324782
8,"abundance",0.35,"bray",0.134168204692323,800,190.202452324782
8,"abundance",0.35,"euclidean",0.0976082650064098,800,190.202452324782
8,"abundance",0.35,"jaccard",0.131751404243777,800,190.202452324782
8,"abundance",0.35,"unifrac_unweighted",0.0530931138206059,800,190.202452324782
8,"abundance",0.35,"unifrac_weighted_phyloseq",0.260360736430028,800,190.202452324782
8,"abundance",0.4,"GLaD_0.5_unweighted",0.0804374327139941,800,190.202452324782
8,"abundance",0.4,"GLaD_0.5_weighted",0.310882228151598,800,190.202452324782
8,"abundance",0.4,"GLaD_1_unweighted",0.0635003912616071,800,190.202452324782
8,"abundance",0.4,"GLaD_1_weighted",0.299832599295579,800,190.202452324782
8,"abundance",0.4,"GUniFrac",0.313685544572299,800,190.202452324782
8,"abundance",0.4,"aitchison",0.0754961922195914,800,190.202452324782
8,"abundance",0.4,"bray",0.212327598118175,800,190.202452324782
8,"abundance",0.4,"euclidean",0.136407203357425,800,190.202452324782
8,"abundance",0.4,"jaccard",0.205491450221314,800,190.202452324782
8,"abundance",0.4,"unifrac_unweighted",0.0537195327046739,800,190.202452324782
8,"abundance",0.4,"unifrac_weighted_phyloseq",0.338038267463488,800,190.202452324782
8,"abundance",0.45,"GLaD_0.5_unweighted",0.0423451472137891,800,190.202452324782
8,"abundance",0.45,"GLaD_0.5_weighted",0.336535361266931,800,190.202452324782
8,"abundance",0.45,"GLaD_1_unweighted",0.0377899647382224,800,190.202452324782
8,"abundance",0.45,"GLaD_1_weighted",0.338061452913635,800,190.202452324782
8,"abundance",0.45,"GUniFrac",0.370802660017162,800,190.202452324782
8,"abundance",0.45,"aitchison",0.0573200288366914,800,190.202452324782
8,"abundance",0.45,"bray",0.263139738502104,800,190.202452324782
8,"abundance",0.45,"euclidean",0.155607904102651,800,190.202452324782
8,"abundance",0.45,"jaccard",0.261602770101644,800,190.202452324782
8,"abundance",0.45,"unifrac_unweighted",0.0337390975729861,800,190.202452324782
8,"abundance",0.45,"unifrac_weighted_phyloseq",0.371805042846512,800,190.202452324782
8,"abundance",0.5,"GLaD_0.5_unweighted",0.0333271279625724,800,190.202452324782
8,"abundance",0.5,"GLaD_0.5_weighted",0.410018501052967,800,190.202452324782
8,"abundance",0.5,"GLaD_1_unweighted",0.0500917720770526,800,190.202452324782
8,"abundance",0.5,"GLaD_1_weighted",0.407543864929706,800,190.202452324782
8,"abundance",0.5,"GUniFrac",0.480873035510378,800,190.202452324782
8,"abundance",0.5,"aitchison",0.0533858272643519,800,190.202452324782
8,"abundance",0.5,"bray",0.332308446128686,800,190.202452324782
8,"abundance",0.5,"euclidean",0.223475054335235,800,190.202452324782
8,"abundance",0.5,"jaccard",0.316381999363221,800,190.202452324782
8,"abundance",0.5,"unifrac_unweighted",0.0308238099304274,800,190.202452324782
8,"abundance",0.5,"unifrac_weighted_phyloseq",0.471306748605989,800,190.202452324782
8,"abundance",0.55,"GLaD_0.5_unweighted",0.0568375095937152,800,190.202452324782
8,"abundance",0.55,"GLaD_0.5_weighted",0.536296055223549,800,190.202452324782
8,"abundance",0.55,"GLaD_1_unweighted",0.0507172400722193,800,190.202452324782
8,"abundance",0.55,"GLaD_1_weighted",0.51882288142559,800,190.202452324782
8,"abundance",0.55,"GUniFrac",0.610919203263228,800,190.202452324782
8,"abundance",0.55,"aitchison",0.0888177735778692,800,190.202452324782
8,"abundance",0.55,"bray",0.44952212611349,800,190.202452324782
8,"abundance",0.55,"euclidean",0.335571603181152,800,190.202452324782
8,"abundance",0.55,"jaccard",0.436873902056702,800,190.202452324782
8,"abundance",0.55,"unifrac_unweighted",0.036641464591929,800,190.202452324782
8,"abundance",0.55,"unifrac_weighted_phyloseq",0.602328696984195,800,190.202452324782
8,"abundance",0.6,"GLaD_0.5_unweighted",0.0746761458697725,800,190.202452324782
8,"abundance",0.6,"GLaD_0.5_weighted",0.557937970303002,800,190.202452324782
8,"abundance",0.6,"GLaD_1_unweighted",0.0256433249338113,800,190.202452324782
8,"abundance",0.6,"GLaD_1_weighted",0.521696465826164,800,190.202452324782
8,"abundance",0.6,"GUniFrac",0.651619505094214,800,190.202452324782
8,"abundance",0.6,"aitchison",0.0851847994535942,800,190.202452324782
8,"abundance",0.6,"bray",0.458292270303392,800,190.202452324782
8,"abundance",0.6,"euclidean",0.287021052142987,800,190.202452324782
8,"abundance",0.6,"jaccard",0.447294773393735,800,190.202452324782
8,"abundance",0.6,"unifrac_unweighted",0.0500688589009116,800,190.202452324782
8,"abundance",0.6,"unifrac_weighted_phyloseq",0.654442254228668,800,190.202452324782
8,"abundance",0.65,"GLaD_0.5_unweighted",0.0601051529266535,800,190.202452324782
8,"abundance",0.65,"GLaD_0.5_weighted",0.63847210676587,800,190.202452324782
8,"abundance",0.65,"GLaD_1_unweighted",0.0528144211869858,800,190.202452324782
8,"abundance",0.65,"GLaD_1_weighted",0.598056275290379,800,190.202452324782
8,"abundance",0.65,"GUniFrac",0.743064952899088,800,190.202452324782
8,"abundance",0.65,"aitchison",0.110117969090282,800,190.202452324782
8,"abundance",0.65,"bray",0.583381007242605,800,190.202452324782
8,"abundance",0.65,"euclidean",0.413641459523813,800,190.202452324782
8,"abundance",0.65,"jaccard",0.55748012495313,800,190.202452324782
8,"abundance",0.65,"unifrac_unweighted",0.0592685584987913,800,190.202452324782
8,"abundance",0.65,"unifrac_weighted_phyloseq",0.726976504001024,800,190.202452324782
8,"abundance",0.7,"GLaD_0.5_unweighted",0.0395962230122207,800,190.202452324782
8,"abundance",0.7,"GLaD_0.5_weighted",0.680344700571203,800,190.202452324782
8,"abundance",0.7,"GLaD_1_unweighted",0.028096727851065,800,190.202452324782
8,"abundance",0.7,"GLaD_1_weighted",0.606087809855261,800,190.202452324782
8,"abundance",0.7,"GUniFrac",0.806110688859475,800,190.202452324782
8,"abundance",0.7,"aitchison",0.113176647211724,800,190.202452324782
8,"abundance",0.7,"bray",0.678110346246199,800,190.202452324782
8,"abundance",0.7,"euclidean",0.458701639491083,800,190.202452324782
8,"abundance",0.7,"jaccard",0.67385073945721,800,190.202452324782
8,"abundance",0.7,"unifrac_unweighted",0.0481108523870817,800,190.202452324782
8,"abundance",0.7,"unifrac_weighted_phyloseq",0.752443471394744,800,190.202452324782
8,"abundance",0.75,"GLaD_0.5_unweighted",0.0423578614980255,800,190.202452324782
8,"abundance",0.75,"GLaD_0.5_weighted",0.75124377989284,800,190.202452324782
8,"abundance",0.75,"GLaD_1_unweighted",0.0643443131617377,800,190.202452324782
8,"abundance",0.75,"GLaD_1_weighted",0.68324958453232,800,190.202452324782
8,"abundance",0.75,"GUniFrac",0.870981614658758,800,190.202452324782
8,"abundance",0.75,"aitchison",0.101698732629785,800,190.202452324782
8,"abundance",0.75,"bray",0.724466485298358,800,190.202452324782
8,"abundance",0.75,"euclidean",0.481947144070413,800,190.202452324782
8,"abundance",0.75,"jaccard",0.720790985885563,800,190.202452324782
8,"abundance",0.75,"unifrac_unweighted",0.0383073590030335,800,190.202452324782
8,"abundance",0.75,"unifrac_weighted_phyloseq",0.840930476472257,800,190.202452324782
8,"abundance",0.8,"GLaD_0.5_unweighted",0.0678508992192987,800,190.202452324782
8,"abundance",0.8,"GLaD_0.5_weighted",0.776864981935933,800,190.202452324782
8,"abundance",0.8,"GLaD_1_unweighted",0.0481005333848172,800,190.202452324782
8,"abundance",0.8,"GLaD_1_weighted",0.686280674038906,800,190.202452324782
8,"abundance",0.8,"GUniFrac",0.924514419755336,800,190.202452324782
8,"abundance",0.8,"aitchison",0.146915758110905,800,190.202452324782
8,"abundance",0.8,"bray",0.784033837175353,800,190.202452324782
8,"abundance",0.8,"euclidean",0.54638440531089,800,190.202452324782
8,"abundance",0.8,"jaccard",0.781270444283005,800,190.202452324782
8,"abundance",0.8,"unifrac_unweighted",0.0497201860751664,800,190.202452324782
8,"abundance",0.8,"unifrac_weighted_phyloseq",0.88062043001009,800,190.202452324782
8,"abundance",0.85,"GLaD_0.5_unweighted",0.0501432243708372,800,190.202452324782
8,"abundance",0.85,"GLaD_0.5_weighted",0.813071331721828,800,190.202452324782
8,"abundance",0.85,"GLaD_1_unweighted",0.0561436756342962,800,190.202452324782
8,"abundance",0.85,"GLaD_1_weighted",0.747142524510173,800,190.202452324782
8,"abundance",0.85,"GUniFrac",0.930977878899123,800,190.202452324782
8,"abundance",0.85,"aitchison",0.141768792681627,800,190.202452324782
8,"abundance",0.85,"bray",0.83240715310422,800,190.202452324782
8,"abundance",0.85,"euclidean",0.57993004665976,800,190.202452324782
8,"abundance",0.85,"jaccard",0.827879045731623,800,190.202452324782
8,"abundance",0.85,"unifrac_unweighted",0.0434777435753583,800,190.202452324782
8,"abundance",0.85,"unifrac_weighted_phyloseq",0.906476010128297,800,190.202452324782
8,"abundance",0.9,"GLaD_0.5_unweighted",0.0614806919718638,800,190.202452324782
8,"abundance",0.9,"GLaD_0.5_weighted",0.853797342569907,800,190.202452324782
8,"abundance",0.9,"GLaD_1_unweighted",0.0470539676608441,800,190.202452324782
8,"abundance",0.9,"GLaD_1_weighted",0.757056705420184,800,190.202452324782
8,"abundance",0.9,"GUniFrac",0.961780460617661,800,190.202452324782
8,"abundance",0.9,"aitchison",0.138392703475145,800,190.202452324782
8,"abundance",0.9,"bray",0.883522751716758,800,190.202452324782
8,"abundance",0.9,"euclidean",0.681420029436588,800,190.202452324782
8,"abundance",0.9,"jaccard",0.867330570642587,800,190.202452324782
8,"abundance",0.9,"unifrac_unweighted",0.0752665046768327,800,190.202452324782
8,"abundance",0.9,"unifrac_weighted_phyloseq",0.925830420872359,800,190.202452324782
8,"abundance",0.95,"GLaD_0.5_unweighted",0.0463201401804831,800,190.202452324782
8,"abundance",0.95,"GLaD_0.5_weighted",0.870701183675783,800,190.202452324782
8,"abundance",0.95,"GLaD_1_unweighted",0.0349508793041376,800,190.202452324782
8,"abundance",0.95,"GLaD_1_weighted",0.78874882006563,800,190.202452324782
8,"abundance",0.95,"GUniFrac",0.969352105901876,800,190.202452324782
8,"abundance",0.95,"aitchison",0.14706106166373,800,190.202452324782
8,"abundance",0.95,"bray",0.90794044616028,800,190.202452324782
8,"abundance",0.95,"euclidean",0.673688204128516,800,190.202452324782
8,"abundance",0.95,"jaccard",0.89375866937087,800,190.202452324782
8,"abundance",0.95,"unifrac_unweighted",0.0369162858770366,800,190.202452324782
8,"abundance",0.95,"unifrac_weighted_phyloseq",0.941025233066921,800,190.202452324782
8,"abundance",1,"GLaD_0.5_unweighted",0.0577906460085484,800,190.202452324782
8,"abundance",1,"GLaD_0.5_weighted",0.920753932112386,800,190.202452324782
8,"abundance",1,"GLaD_1_unweighted",0.0306289699684984,800,190.202452324782
8,"abundance",1,"GLaD_1_weighted",0.849302167714614,800,190.202452324782
8,"abundance",1,"GUniFrac",0.980927878240201,800,190.202452324782
8,"abundance",1,"aitchison",0.196461912929109,800,190.202452324782
8,"abundance",1,"bray",0.94208189837851,800,190.202452324782
8,"abundance",1,"euclidean",0.780370963209975,800,190.202452324782
8,"abundance",1,"jaccard",0.939278065344528,800,190.202452324782
8,"abundance",1,"unifrac_unweighted",0.0342159988130361,800,190.202452324782
8,"abundance",1,"unifrac_weighted_phyloseq",0.96398101914748,800,190.202452324782
8,"both",0.05,"GLaD_0.5_unweighted",0.0382186740988435,800,190.202452324782
8,"both",0.05,"GLaD_0.5_weighted",0.0638155283007747,800,190.202452324782
8,"both",0.05,"GLaD_1_unweighted",0.0439209642566423,800,190.202452324782
8,"both",0.05,"GLaD_1_weighted",0.0661812286103474,800,190.202452324782
8,"both",0.05,"GUniFrac",0.0377430017880545,800,190.202452324782
8,"both",0.05,"aitchison",0.0364095344419951,800,190.202452324782
8,"both",0.05,"bray",0.0391927770037667,800,190.202452324782
8,"both",0.05,"euclidean",0.0496057647670067,800,190.202452324782
8,"both",0.05,"jaccard",0.050591695525782,800,190.202452324782
8,"both",0.05,"unifrac_unweighted",0.0417140458166333,800,190.202452324782
8,"both",0.05,"unifrac_weighted_phyloseq",0.0482913779543593,800,190.202452324782
8,"both",0.1,"GLaD_0.5_unweighted",0.0701043226067253,800,190.202452324782
8,"both",0.1,"GLaD_0.5_weighted",0.0547990724294175,800,190.202452324782
8,"both",0.1,"GLaD_1_unweighted",0.0723333213693282,800,190.202452324782
8,"both",0.1,"GLaD_1_weighted",0.0806977693019156,800,190.202452324782
8,"both",0.1,"GUniFrac",0.0665220803487882,800,190.202452324782
8,"both",0.1,"aitchison",0.0817758024171353,800,190.202452324782
8,"both",0.1,"bray",0.0603551279553175,800,190.202452324782
8,"both",0.1,"euclidean",0.058204501016188,800,190.202452324782
8,"both",0.1,"jaccard",0.0601431627939517,800,190.202452324782
8,"both",0.1,"unifrac_unweighted",0.0614557100221381,800,190.202452324782
8,"both",0.1,"unifrac_weighted_phyloseq",0.0684587279975157,800,190.202452324782
8,"both",0.15,"GLaD_0.5_unweighted",0.0608303525082837,800,190.202452324782
8,"both",0.15,"GLaD_0.5_weighted",0.126097822535566,800,190.202452324782
8,"both",0.15,"GLaD_1_unweighted",0.0505498717746728,800,190.202452324782
8,"both",0.15,"GLaD_1_weighted",0.121869888221216,800,190.202452324782
8,"both",0.15,"GUniFrac",0.105600675871947,800,190.202452324782
8,"both",0.15,"aitchison",0.0712394817573964,800,190.202452324782
8,"both",0.15,"bray",0.0673670969499716,800,190.202452324782
8,"both",0.15,"euclidean",0.0571693517236856,800,190.202452324782
8,"both",0.15,"jaccard",0.0634721712835837,800,190.202452324782
8,"both",0.15,"unifrac_unweighted",0.0456251996220946,800,190.202452324782
8,"both",0.15,"unifrac_weighted_phyloseq",0.110919147207471,800,190.202452324782
8,"both",0.2,"GLaD_0.5_unweighted",0.0903485799357802,800,190.202452324782
8,"both",0.2,"GLaD_0.5_weighted",0.128098241285009,800,190.202452324782
8,"both",0.2,"GLaD_1_unweighted",0.0675916150388891,800,190.202452324782
8,"both",0.2,"GLaD_1_weighted",0.147921578955167,800,190.202452324782
8,"both",0.2,"GUniFrac",0.12036770492202,800,190.202452324782
8,"both",0.2,"aitchison",0.120192436320484,800,190.202452324782
8,"both",0.2,"bray",0.0810128858624125,800,190.202452324782
8,"both",0.2,"euclidean",0.0533611849944767,800,190.202452324782
8,"both",0.2,"jaccard",0.0765846970138179,800,190.202452324782
8,"both",0.2,"unifrac_unweighted",0.0934508116077193,800,190.202452324782
8,"both",0.2,"unifrac_weighted_phyloseq",0.132413780233885,800,190.202452324782
8,"both",0.25,"GLaD_0.5_unweighted",0.109663479812155,800,190.202452324782
8,"both",0.25,"GLaD_0.5_weighted",0.16183056103607,800,190.202452324782
8,"both",0.25,"GLaD_1_unweighted",0.0527076456344587,800,190.202452324782
8,"both",0.25,"GLaD_1_weighted",0.179482696891591,800,190.202452324782
8,"both",0.25,"GUniFrac",0.170945758269902,800,190.202452324782
8,"both",0.25,"aitchison",0.138666873507672,800,190.202452324782
8,"both",0.25,"bray",0.11908870705041,800,190.202452324782
8,"both",0.25,"euclidean",0.0809783887537818,800,190.202452324782
8,"both",0.25,"jaccard",0.108658076756081,800,190.202452324782
8,"both",0.25,"unifrac_unweighted",0.0922353175193146,800,190.202452324782
8,"both",0.25,"unifrac_weighted_phyloseq",0.17633437331022,800,190.202452324782
8,"both",0.3,"GLaD_0.5_unweighted",0.107194209471893,800,190.202452324782
8,"both",0.3,"GLaD_0.5_weighted",0.241167767511619,800,190.202452324782
8,"both",0.3,"GLaD_1_unweighted",0.0693703314451118,800,190.202452324782
8,"both",0.3,"GLaD_1_weighted",0.261145771035308,800,190.202452324782
8,"both",0.3,"GUniFrac",0.303238868959003,800,190.202452324782
8,"both",0.3,"aitchison",0.15707576243465,800,190.202452324782
8,"both",0.3,"bray",0.156432494404946,800,190.202452324782
8,"both",0.3,"euclidean",0.0952452633731371,800,190.202452324782
8,"both",0.3,"jaccard",0.15768540142165,800,190.202452324782
8,"both",0.3,"unifrac_unweighted",0.0672473940321045,800,190.202452324782
8,"both",0.3,"unifrac_weighted_phyloseq",0.26367184996892,800,190.202452324782
8,"both",0.35,"GLaD_0.5_unweighted",0.188024127754476,800,190.202452324782
8,"both",0.35,"GLaD_0.5_weighted",0.326444684972421,800,190.202452324782
8,"both",0.35,"GLaD_1_unweighted",0.0957967840187075,800,190.202452324782
8,"both",0.35,"GLaD_1_weighted",0.303666533146045,800,190.202452324782
8,"both",0.35,"GUniFrac",0.423057621878033,800,190.202452324782
8,"both",0.35,"aitchison",0.22790561898434,800,190.202452324782
8,"both",0.35,"bray",0.222597180940984,800,190.202452324782
8,"both",0.35,"euclidean",0.126829326056202,800,190.202452324782
8,"both",0.35,"jaccard",0.202698017031417,800,190.202452324782
8,"both",0.35,"unifrac_unweighted",0.149948051338277,800,190.202452324782
8,"both",0.35,"unifrac_weighted_phyloseq",0.387698658095166,800,190.202452324782
8,"both",0.4,"GLaD_0.5_unweighted",0.219596763761813,800,190.202452324782
8,"both",0.4,"GLaD_0.5_weighted",0.389422056389512,800,190.202452324782
8,"both",0.4,"GLaD_1_unweighted",0.123758374372471,800,190.202452324782
8,"both",0.4,"GLaD_1_weighted",0.374726343753454,800,190.202452324782
8,"both",0.4,"GUniFrac",0.556255256690728,800,190.202452324782
8,"both",0.4,"aitchison",0.36848700344754,800,190.202452324782
8,"both",0.4,"bray",0.276508006608278,800,190.202452324782
8,"both",0.4,"euclidean",0.165842820233175,800,190.202452324782
8,"both",0.4,"jaccard",0.282007823792028,800,190.202452324782
8,"both",0.4,"unifrac_unweighted",0.159373067869737,800,190.202452324782
8,"both",0.4,"unifrac_weighted_phyloseq",0.477354986661508,800,190.202452324782
8,"both",0.45,"GLaD_0.5_unweighted",0.282452240175958,800,190.202452324782
8,"both",0.45,"GLaD_0.5_weighted",0.529466475461897,800,190.202452324782
8,"both",0.45,"GLaD_1_unweighted",0.11854174509945,800,190.202452324782
8,"both",0.45,"GLaD_1_weighted",0.499924096142817,800,190.202452324782
8,"both",0.45,"GUniFrac",0.690565474041076,800,190.202452324782
8,"both",0.45,"aitchison",0.456291579120132,800,190.202452324782
8,"both",0.45,"bray",0.425293202298947,800,190.202452324782
8,"both",0.45,"euclidean",0.225137264170911,800,190.202452324782
8,"both",0.45,"jaccard",0.40298559158435,800,190.202452324782
8,"both",0.45,"unifrac_unweighted",0.204568155422222,800,190.202452324782
8,"both",0.45,"unifrac_weighted_phyloseq",0.630213081769454,800,190.202452324782
8,"both",0.5,"GLaD_0.5_unweighted",0.435293720683419,800,190.202452324782
8,"both",0.5,"GLaD_0.5_weighted",0.566246896533375,800,190.202452324782
8,"both",0.5,"GLaD_1_unweighted",0.135599410179522,800,190.202452324782
8,"both",0.5,"GLaD_1_weighted",0.500800609738187,800,190.202452324782
8,"both",0.5,"GUniFrac",0.834140833607081,800,190.202452324782
8,"both",0.5,"aitchison",0.615820212516591,800,190.202452324782
8,"both",0.5,"bray",0.511082146388456,800,190.202452324782
8,"both",0.5,"euclidean",0.238157389217838,800,190.202452324782
8,"both",0.5,"jaccard",0.495610183090598,800,190.202452324782
8,"both",0.5,"unifrac_unweighted",0.326797463700729,800,190.202452324782
8,"both",0.5,"unifrac_weighted_phyloseq",0.700449753824913,800,190.202452324782
8,"both",0.55,"GLaD_0.5_unweighted",0.545647816173918,800,190.202452324782
8,"both",0.55,"GLaD_0.5_weighted",0.614605274150939,800,190.202452324782
8,"both",0.55,"GLaD_1_unweighted",0.183831858917169,800,190.202452324782
8,"both",0.55,"GLaD_1_weighted",0.557838750050023,800,190.202452324782
8,"both",0.55,"GUniFrac",0.884006413817131,800,190.202452324782
8,"both",0.55,"aitchison",0.765383458542659,800,190.202452324782
8,"both",0.55,"bray",0.638178802837873,800,190.202452324782
8,"both",0.55,"euclidean",0.283705245192932,800,190.202452324782
8,"both",0.55,"jaccard",0.624417883863439,800,190.202452324782
8,"both",0.55,"unifrac_unweighted",0.429768827291622,800,190.202452324782
8,"both",0.55,"unifrac_weighted_phyloseq",0.75375831828705,800,190.202452324782
8,"both",0.6,"GLaD_0.5_unweighted",0.65342735394358,800,190.202452324782
8,"both",0.6,"GLaD_0.5_weighted",0.752819397244836,800,190.202452324782
8,"both",0.6,"GLaD_1_unweighted",0.180118643007367,800,190.202452324782
8,"both",0.6,"GLaD_1_weighted",0.666107518239223,800,190.202452324782
8,"both",0.6,"GUniFrac",0.954474516987846,800,190.202452324782
8,"both",0.6,"aitchison",0.863120453503118,800,190.202452324782
8,"both",0.6,"bray",0.75384538401338,800,190.202452324782
8,"both",0.6,"euclidean",0.388212356129963,800,190.202452324782
8,"both",0.6,"jaccard",0.741703040539121,800,190.202452324782
8,"both",0.6,"unifrac_unweighted",0.475183976148012,800,190.202452324782
8,"both",0.6,"unifrac_weighted_phyloseq",0.864872556065218,800,190.202452324782
8,"both",0.65,"GLaD_0.5_unweighted",0.784558209864923,800,190.202452324782
8,"both",0.65,"GLaD_0.5_weighted",0.790186330811996,800,190.202452324782
8,"both",0.65,"GLaD_1_unweighted",0.26394467783584,800,190.202452324782
8,"both",0.65,"GLaD_1_weighted",0.701727171127742,800,190.202452324782
8,"both",0.65,"GUniFrac",0.982114979139551,800,190.202452324782
8,"both",0.65,"aitchison",0.929869879736258,800,190.202452324782
8,"both",0.65,"bray",0.824832267807036,800,190.202452324782
8,"both",0.65,"euclidean",0.430632562703028,800,190.202452324782
8,"both",0.65,"jaccard",0.801532920798808,800,190.202452324782
8,"both",0.65,"unifrac_unweighted",0.642683381198519,800,190.202452324782
8,"both",0.65,"unifrac_weighted_phyloseq",0.917832029973283,800,190.202452324782
8,"both",0.7,"GLaD_0.5_unweighted",0.839731050654739,800,190.202452324782
8,"both",0.7,"GLaD_0.5_weighted",0.849785321709231,800,190.202452324782
8,"both",0.7,"GLaD_1_unweighted",0.273667980102269,800,190.202452324782
8,"both",0.7,"GLaD_1_weighted",0.771958696849375,800,190.202452324782
8,"both",0.7,"GUniFrac",0.993887651270579,800,190.202452324782
8,"both",0.7,"aitchison",0.980155446133007,800,190.202452324782
8,"both",0.7,"bray",0.882870762921876,800,190.202452324782
8,"both",0.7,"euclidean",0.519225395738466,800,190.202452324782
8,"both",0.7,"jaccard",0.869048483432068,800,190.202452324782
8,"both",0.7,"unifrac_unweighted",0.718392287258375,800,190.202452324782
8,"both",0.7,"unifrac_weighted_phyloseq",0.946634649962907,800,190.202452324782
8,"both",0.75,"GLaD_0.5_unweighted",0.902720294863554,800,190.202452324782
8,"both",0.75,"GLaD_0.5_weighted",0.87489738735876,800,190.202452324782
8,"both",0.75,"GLaD_1_unweighted",0.31024986007345,800,190.202452324782
8,"both",0.75,"GLaD_1_weighted",0.792634977150665,800,190.202452324782
8,"both",0.75,"GUniFrac",0.999278825924195,800,190.202452324782
8,"both",0.75,"aitchison",0.988649911094704,800,190.202452324782
8,"both",0.75,"bray",0.926915544292865,800,190.202452324782
8,"both",0.75,"euclidean",0.591569685471042,800,190.202452324782
8,"both",0.75,"jaccard",0.918492844797492,800,190.202452324782
8,"both",0.75,"unifrac_unweighted",0.803827023246165,800,190.202452324782
8,"both",0.75,"unifrac_weighted_phyloseq",0.969746024111818,800,190.202452324782
8,"both",0.8,"GLaD_0.5_unweighted",0.952276058778852,800,190.202452324782
8,"both",0.8,"GLaD_0.5_weighted",0.90778182567004,800,190.202452324782
8,"both",0.8,"GLaD_1_unweighted",0.290904624161671,800,190.202452324782
8,"both",0.8,"GLaD_1_weighted",0.837088011230707,800,190.202452324782
8,"both",0.8,"GUniFrac",1,800,190.202452324782
8,"both",0.8,"aitchison",0.995178827280156,800,190.202452324782
8,"both",0.8,"bray",0.968013704704582,800,190.202452324782
8,"both",0.8,"euclidean",0.64045173414294,800,190.202452324782
8,"both",0.8,"jaccard",0.96517905845914,800,190.202452324782
8,"both",0.8,"unifrac_unweighted",0.90268165464081,800,190.202452324782
8,"both",0.8,"unifrac_weighted_phyloseq",0.976679396036472,800,190.202452324782
8,"both",0.85,"GLaD_0.5_unweighted",0.988269499748213,800,190.202452324782
8,"both",0.85,"GLaD_0.5_weighted",0.955254187334363,800,190.202452324782
8,"both",0.85,"GLaD_1_unweighted",0.383905465311936,800,190.202452324782
8,"both",0.85,"GLaD_1_weighted",0.899987132338474,800,190.202452324782
8,"both",0.85,"GUniFrac",1,800,190.202452324782
8,"both",0.85,"aitchison",0.999902176728995,800,190.202452324782
8,"both",0.85,"bray",0.987833684518895,800,190.202452324782
8,"both",0.85,"euclidean",0.715047444516636,800,190.202452324782
8,"both",0.85,"jaccard",0.985221573677133,800,190.202452324782
8,"both",0.85,"unifrac_unweighted",0.944514087444797,800,190.202452324782
8,"both",0.85,"unifrac_weighted_phyloseq",0.991514292529406,800,190.202452324782
8,"both",0.9,"GLaD_0.5_unweighted",0.997471182962926,800,190.202452324782
8,"both",0.9,"GLaD_0.5_weighted",0.967922924125073,800,190.202452324782
8,"both",0.9,"GLaD_1_unweighted",0.404595225965786,800,190.202452324782
8,"both",0.9,"GLaD_1_weighted",0.92954792645663,800,190.202452324782
8,"both",0.9,"GUniFrac",1,800,190.202452324782
